[I 2024-09-19 23:39:18,273] A new study created in memory with name: no-name-e354a574-ef94-4e8c-9d68-64cf2ce3ff8d
[I 2024-09-19 23:39:27,523] Trial 0 finished with value: 0.3449858854078026 and parameters: {'n_estimators': 183, 'max_depth': 8, 'min_child_weight': 9, 'learning_rate': 0.19905030354911354, 'subsample': 0.669326358389216, 'colsample_bytree': 0.6380515673753843, 'colsample_bylevel': 0.8023042626023913, 'gamma': 4.882532266457538, 'reg_alpha': 0.8664852089823155, 'reg_lambda': 8.064116430825486}. Best is trial 0 with value: 0.3449858854078026.
[I 2024-09-20 06:39:18,161] Trial 492 finished with value: 0.22985498052247072 and parameters: {'n_estimators': 885, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.2681440979590229, 'subsample': 0.8366498923453086, 'colsample_bytree': 0.9899453555198728, 'colsample_bylevel': 0.7798792668688288, 'gamma': 0.8821917716141092, 'reg_alpha': 0.5759428630705984, 'reg_lambda': 4.539864225846488}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:40:21,882] Trial 493 finished with value: 0.231733261982696 and parameters: {'n_estimators': 845, 'max_depth': 10, 'min_child_weight': 10, 'learning_rate': 0.2611946816207663, 'subsample': 0.8339369212114609, 'colsample_bytree': 0.994046014042923, 'colsample_bylevel': 0.7664722104668578, 'gamma': 0.6756209992673403, 'reg_alpha': 0.5672218800654577, 'reg_lambda': 4.718540685623832}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:41:21,755] Trial 494 finished with value: 0.23262724889299885 and parameters: {'n_estimators': 860, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.29868970982098714, 'subsample': 0.8241808334935394, 'colsample_bytree': 0.9894927974407, 'colsample_bylevel': 0.7511452673433732, 'gamma': 2.1656111776141382, 'reg_alpha': 0.5309309620148398, 'reg_lambda': 4.572956730681126}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:42:24,304] Trial 495 finished with value: 0.2372308025642566 and parameters: {'n_estimators': 815, 'max_depth': 10, 'min_child_weight': 2, 'learning_rate': 0.2484389332834697, 'subsample': 0.8432735297517793, 'colsample_bytree': 0.9787058838593456, 'colsample_bylevel': 0.7752701052810932, 'gamma': 0.9138564858047835, 'reg_alpha': 0.5537053007687786, 'reg_lambda': 4.17119650525613}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:43:23,844] Trial 496 finished with value: 0.23132355324035708 and parameters: {'n_estimators': 887, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.26611633945782487, 'subsample': 0.8342298734083924, 'colsample_bytree': 0.9344993872733492, 'colsample_bylevel': 0.7823824026048296, 'gamma': 0.8632326998260851, 'reg_alpha': 0.608620423567233, 'reg_lambda': 4.350035621045074}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:44:21,754] Trial 497 finished with value: 0.23408184724307404 and parameters: {'n_estimators': 872, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.23099023991388243, 'subsample': 0.849012410389043, 'colsample_bytree': 0.9971118868151524, 'colsample_bylevel': 0.7890914654818796, 'gamma': 1.003752798581355, 'reg_alpha': 0.5824737556759064, 'reg_lambda': 4.59573580694756}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:44:46,507] Trial 498 finished with value: 0.26018626145555146 and parameters: {'n_estimators': 375, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.2993767750511689, 'subsample': 0.8191212906923137, 'colsample_bytree': 0.9470451587780727, 'colsample_bylevel': 0.7621921786918406, 'gamma': 2.095973230857436, 'reg_alpha': 0.5164696718281487, 'reg_lambda': 4.847179908559577}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:45:44,762] Trial 499 finished with value: 0.240271822547103 and parameters: {'n_estimators': 847, 'max_depth': 9, 'min_child_weight': 4, 'learning_rate': 0.26032237107703365, 'subsample': 0.8400211923312886, 'colsample_bytree': 0.9716425372733467, 'colsample_bylevel': 0.8002220642605238, 'gamma': 0.7660978308704335, 'reg_alpha': 0.5428500492674955, 'reg_lambda': 4.346030958634278}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:46:44,246] Trial 500 finished with value: 0.24042388108067775 and parameters: {'n_estimators': 884, 'max_depth': 10, 'min_child_weight': 2, 'learning_rate': 0.2181786388105585, 'subsample': 0.8565194372862617, 'colsample_bytree': 0.9261525145832623, 'colsample_bylevel': 0.7903021401270405, 'gamma': 2.3860895649525187, 'reg_alpha': 0.56794739341462, 'reg_lambda': 5.008278492352198}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:47:18,229] Trial 501 finished with value: 0.25208118133621366 and parameters: {'n_estimators': 498, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.24353507449732087, 'subsample': 0.8147712788190588, 'colsample_bytree': 0.9994226715109104, 'colsample_bylevel': 0.8007048176811584, 'gamma': 1.1322637731581016, 'reg_alpha': 0.5896487988033835, 'reg_lambda': 4.62792125141864}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:48:26,063] Trial 502 finished with value: 0.26470660581091765 and parameters: {'n_estimators': 900, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.10926116405653884, 'subsample': 0.8300848424886007, 'colsample_bytree': 0.9587132052997197, 'colsample_bylevel': 0.7785631755802377, 'gamma': 1.030173887273136, 'reg_alpha': 0.6445245808791009, 'reg_lambda': 4.2431647981594685}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:48:42,551] Trial 503 finished with value: 0.30675839424920504 and parameters: {'n_estimators': 178, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.2620702875596416, 'subsample': 0.7381769905362308, 'colsample_bytree': 0.9801001958454733, 'colsample_bylevel': 0.8072197248485304, 'gamma': 1.2592830452881647, 'reg_alpha': 0.6222256964912182, 'reg_lambda': 4.005291195273862}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:49:46,829] Trial 504 finished with value: 0.23314342698160812 and parameters: {'n_estimators': 862, 'max_depth': 10, 'min_child_weight': 5, 'learning_rate': 0.2732383863133938, 'subsample': 0.8236243297067405, 'colsample_bytree': 0.9863599995688908, 'colsample_bylevel': 0.7782577011323901, 'gamma': 3.8498611301112553, 'reg_alpha': 0.5206568750316859, 'reg_lambda': 5.0613214381476315}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:50:47,922] Trial 505 finished with value: 0.2338155752438575 and parameters: {'n_estimators': 885, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.2999298989049803, 'subsample': 0.8489717416505137, 'colsample_bytree': 0.9416392509573277, 'colsample_bylevel': 0.8877652420005593, 'gamma': 0.7952358659118648, 'reg_alpha': 0.5563900030179272, 'reg_lambda': 4.524587185333344}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:51:43,312] Trial 506 finished with value: 0.23620803672705465 and parameters: {'n_estimators': 833, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.2459053941112686, 'subsample': 0.8409164293943092, 'colsample_bytree': 0.9645383455767521, 'colsample_bylevel': 0.7388645009037776, 'gamma': 1.563802750361718, 'reg_alpha': 0.6015856798940862, 'reg_lambda': 5.100491407761581}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:52:51,589] Trial 507 finished with value: 0.232236427708529 and parameters: {'n_estimators': 865, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.27075952525372876, 'subsample': 0.8077162856687107, 'colsample_bytree': 0.955523234777584, 'colsample_bylevel': 0.8119816920020964, 'gamma': 0.8686911209028592, 'reg_alpha': 0.4948764766475877, 'reg_lambda': 5.286797602095102}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:53:49,603] Trial 508 finished with value: 0.2394170013777488 and parameters: {'n_estimators': 873, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.22903107384547697, 'subsample': 0.7533113437211397, 'colsample_bytree': 0.9744444995895299, 'colsample_bylevel': 0.8198093251174231, 'gamma': 0.9001793360714738, 'reg_alpha': 0.3301706131198927, 'reg_lambda': 5.56840542189134}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:54:47,825] Trial 509 finished with value: 0.23046830120002296 and parameters: {'n_estimators': 849, 'max_depth': 10, 'min_child_weight': 2, 'learning_rate': 0.27669119870946, 'subsample': 0.7682451804909611, 'colsample_bytree': 0.9235626352848377, 'colsample_bylevel': 0.8310340231012945, 'gamma': 0.6223424533681876, 'reg_alpha': 0.5393052655336099, 'reg_lambda': 4.789738274351962}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:55:51,439] Trial 510 finished with value: 0.23008364940437792 and parameters: {'n_estimators': 886, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.2524844656409274, 'subsample': 0.7947729009845503, 'colsample_bytree': 0.9345362791959091, 'colsample_bylevel': 0.8821793696961205, 'gamma': 3.6915235158592115, 'reg_alpha': 0.5731227140813882, 'reg_lambda': 6.05779596765843}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:56:45,854] Trial 511 finished with value: 0.23680701703901272 and parameters: {'n_estimators': 861, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.20839422267486848, 'subsample': 0.815826229806615, 'colsample_bytree': 0.9500210794978915, 'colsample_bylevel': 0.8370630822688204, 'gamma': 3.609841430643783, 'reg_alpha': 0.45714105216230033, 'reg_lambda': 4.961683491582434}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:57:40,807] Trial 512 finished with value: 0.23453212509436455 and parameters: {'n_estimators': 900, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.28090222452658675, 'subsample': 0.8636479575430015, 'colsample_bytree': 0.699982093950859, 'colsample_bylevel': 0.7959822900838005, 'gamma': 3.762371247161568, 'reg_alpha': 0.6112541396418245, 'reg_lambda': 5.255909783166116}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:58:32,363] Trial 513 finished with value: 0.24486936004822352 and parameters: {'n_estimators': 819, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.19191445101265542, 'subsample': 0.8286483644802568, 'colsample_bytree': 0.9678596832865276, 'colsample_bylevel': 0.8717625615863238, 'gamma': 0.5258365300106611, 'reg_alpha': 0.6587045208553466, 'reg_lambda': 5.6611214971070005}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 06:59:32,338] Trial 514 finished with value: 0.23395791000155014 and parameters: {'n_estimators': 877, 'max_depth': 10, 'min_child_weight': 1, 'learning_rate': 0.23895978582517952, 'subsample': 0.803443858466202, 'colsample_bytree': 0.9853608557719252, 'colsample_bylevel': 0.8266178723795512, 'gamma': 2.4956650958032105, 'reg_alpha': 0.5929427856744157, 'reg_lambda': 3.9738062255678877}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:00:33,135] Trial 515 finished with value: 0.2330015558937976 and parameters: {'n_estimators': 842, 'max_depth': 10, 'min_child_weight': 2, 'learning_rate': 0.29991761579780896, 'subsample': 0.8367433378763486, 'colsample_bytree': 0.9191109796104282, 'colsample_bylevel': 0.771079131862423, 'gamma': 1.9079911127810514, 'reg_alpha': 0.5570780975499849, 'reg_lambda': 6.498702316925402}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:01:33,251] Trial 516 finished with value: 0.22935386915586503 and parameters: {'n_estimators': 900, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.25874520609120416, 'subsample': 0.787739700183127, 'colsample_bytree': 0.9996012060789043, 'colsample_bylevel': 0.9123519971596532, 'gamma': 3.517002868139132, 'reg_alpha': 0.5197937375383107, 'reg_lambda': 4.165853540324531}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:02:28,613] Trial 517 finished with value: 0.29932749711612805 and parameters: {'n_estimators': 887, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.06129262213674674, 'subsample': 0.7920995409123988, 'colsample_bytree': 0.9402686718695262, 'colsample_bylevel': 0.9212767447221712, 'gamma': 0.1583856217727574, 'reg_alpha': 0.5103197339114677, 'reg_lambda': 3.6952039461098662}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:03:29,195] Trial 518 finished with value: 0.23528590901177876 and parameters: {'n_estimators': 899, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.22348816732483176, 'subsample': 0.785921123774147, 'colsample_bytree': 0.9949756278048149, 'colsample_bylevel': 0.9116395566945746, 'gamma': 3.5332010809690977, 'reg_alpha': 0.5025649225853654, 'reg_lambda': 4.127035521050367}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:04:31,764] Trial 519 finished with value: 0.23599106225134245 and parameters: {'n_estimators': 900, 'max_depth': 9, 'min_child_weight': 3, 'learning_rate': 0.2521605571619444, 'subsample': 0.9440135298161267, 'colsample_bytree': 0.9999155924262639, 'colsample_bylevel': 0.8951355325067293, 'gamma': 3.620195440103329, 'reg_alpha': 0.48045010352564593, 'reg_lambda': 3.9335667102729337}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:05:27,159] Trial 520 finished with value: 0.23898958805676593 and parameters: {'n_estimators': 868, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.2375302469988666, 'subsample': 0.7683744432968264, 'colsample_bytree': 0.8049800650746817, 'colsample_bylevel': 0.934871835800148, 'gamma': 3.5108391012323117, 'reg_alpha': 0.5272521687646727, 'reg_lambda': 5.901610907869553}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:06:21,228] Trial 521 finished with value: 0.22906373668084706 and parameters: {'n_estimators': 854, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.25960643148883006, 'subsample': 0.7823920781700385, 'colsample_bytree': 0.9533177514717749, 'colsample_bylevel': 0.8423856091890684, 'gamma': 3.683884537484045, 'reg_alpha': 0.470727025348663, 'reg_lambda': 5.45890282254007}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:07:16,791] Trial 522 finished with value: 0.23343930180780093 and parameters: {'n_estimators': 832, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.2831720086287186, 'subsample': 0.7882834614796772, 'colsample_bytree': 0.9508419871845403, 'colsample_bylevel': 0.8340406290593017, 'gamma': 1.7309973337209963, 'reg_alpha': 0.4324485069878553, 'reg_lambda': 5.456096591059391}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:08:21,173] Trial 523 finished with value: 0.22971254853614065 and parameters: {'n_estimators': 874, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.255203020181619, 'subsample': 0.7945867342057662, 'colsample_bytree': 0.9352867347396627, 'colsample_bylevel': 0.9132646243939513, 'gamma': 3.9351219349669417, 'reg_alpha': 0.4641346211428833, 'reg_lambda': 5.5235007256930215}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:09:12,013] Trial 524 finished with value: 0.2337498601067874 and parameters: {'n_estimators': 795, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.2556231455338225, 'subsample': 0.7969236888250288, 'colsample_bytree': 0.9333086339975653, 'colsample_bylevel': 0.9224148081813877, 'gamma': 3.905510662235369, 'reg_alpha': 0.43303398498667334, 'reg_lambda': 5.723142889198033}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:10:06,556] Trial 525 finished with value: 0.23031229371505813 and parameters: {'n_estimators': 852, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.25804713441511606, 'subsample': 0.799943930477983, 'colsample_bytree': 0.9407385650394419, 'colsample_bylevel': 0.91066635112859, 'gamma': 3.945314489216265, 'reg_alpha': 0.44155234759305056, 'reg_lambda': 5.552497576232941}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:10:33,950] Trial 526 finished with value: 0.2706632092107682 and parameters: {'n_estimators': 420, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.2377005582651092, 'subsample': 0.7885099437448795, 'colsample_bytree': 0.9298738101097366, 'colsample_bylevel': 0.9171707553751046, 'gamma': 3.8974623069165224, 'reg_alpha': 0.4581819191760756, 'reg_lambda': 6.275525178778738}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:11:31,605] Trial 527 finished with value: 0.23703215579525305 and parameters: {'n_estimators': 870, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.25982747671209494, 'subsample': 0.8075374947952358, 'colsample_bytree': 0.919384492100198, 'colsample_bylevel': 0.9018233597658177, 'gamma': 3.84707181966428, 'reg_alpha': 0.47075603808774763, 'reg_lambda': 5.302438263328731}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:12:37,733] Trial 528 finished with value: 0.23762873426925019 and parameters: {'n_estimators': 845, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.22293295245154765, 'subsample': 0.7814988712199866, 'colsample_bytree': 0.9477907186368384, 'colsample_bylevel': 0.9036949788097582, 'gamma': 3.7791412958365824, 'reg_alpha': 0.46561632399090935, 'reg_lambda': 5.694250645814952}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:13:34,080] Trial 529 finished with value: 0.23375879073143296 and parameters: {'n_estimators': 872, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.2669482659352347, 'subsample': 0.7970350285022539, 'colsample_bytree': 0.9407348423992141, 'colsample_bylevel': 0.8437920345365042, 'gamma': 4.002308223116517, 'reg_alpha': 0.449864874835106, 'reg_lambda': 5.1643255818281135}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:14:02,239] Trial 530 finished with value: 0.2723496250672794 and parameters: {'n_estimators': 467, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.2495155471145925, 'subsample': 0.7791533721249029, 'colsample_bytree': 0.6057839584081327, 'colsample_bylevel': 0.9206741437319115, 'gamma': 3.7062452929360616, 'reg_alpha': 0.48485272072065533, 'reg_lambda': 5.997199686019863}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:14:50,544] Trial 531 finished with value: 0.3609414776026895 and parameters: {'n_estimators': 824, 'max_depth': 10, 'min_child_weight': 8, 'learning_rate': 0.029380508938368056, 'subsample': 0.7848909311285179, 'colsample_bytree': 0.9300937209620574, 'colsample_bylevel': 0.9377318270912905, 'gamma': 3.8186172364143625, 'reg_alpha': 0.4893877744512718, 'reg_lambda': 5.402533098012798}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:15:47,809] Trial 532 finished with value: 0.23071161980798838 and parameters: {'n_estimators': 857, 'max_depth': 10, 'min_child_weight': 2, 'learning_rate': 0.27218946179234055, 'subsample': 0.7654577412875235, 'colsample_bytree': 0.916819741170973, 'colsample_bylevel': 0.9535905144972282, 'gamma': 3.665427567475632, 'reg_alpha': 0.4149579218380873, 'reg_lambda': 5.531430700250578}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:16:47,640] Trial 533 finished with value: 0.23125452678534325 and parameters: {'n_estimators': 883, 'max_depth': 9, 'min_child_weight': 3, 'learning_rate': 0.283169847101611, 'subsample': 0.8051204976157427, 'colsample_bytree': 0.9525286330893841, 'colsample_bylevel': 0.9093686613425094, 'gamma': 4.027949891217614, 'reg_alpha': 0.49763474085097514, 'reg_lambda': 5.813379165522626}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:17:10,977] Trial 534 finished with value: 0.2729406054274516 and parameters: {'n_estimators': 338, 'max_depth': 10, 'min_child_weight': 2, 'learning_rate': 0.24234347023341227, 'subsample': 0.7913633571954665, 'colsample_bytree': 0.9281565834420946, 'colsample_bylevel': 0.843629124561009, 'gamma': 4.14887388396589, 'reg_alpha': 0.4710853841313925, 'reg_lambda': 5.0886440299979885}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:18:12,596] Trial 535 finished with value: 0.23693108183461842 and parameters: {'n_estimators': 900, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.21180924843686813, 'subsample': 0.7732750296038801, 'colsample_bytree': 0.9425549039646731, 'colsample_bylevel': 0.8608845858097194, 'gamma': 3.6933155859293434, 'reg_alpha': 0.442708465289119, 'reg_lambda': 3.5319845324883654}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:19:17,215] Trial 536 finished with value: 0.23416974883760938 and parameters: {'n_estimators': 874, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.26106967406535214, 'subsample': 0.7562833103862092, 'colsample_bytree': 0.9579026086576752, 'colsample_bylevel': 0.9332565688347568, 'gamma': 1.4688967754504434, 'reg_alpha': 0.474484390392753, 'reg_lambda': 6.161546179942821}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:20:15,500] Trial 537 finished with value: 0.237708729009112 and parameters: {'n_estimators': 837, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.29953352688538115, 'subsample': 0.7943211816965176, 'colsample_bytree': 0.9461826989470581, 'colsample_bylevel': 0.8466227822743324, 'gamma': 3.5741099915103787, 'reg_alpha': 0.5072445159849599, 'reg_lambda': 5.590933136228599}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:21:22,149] Trial 538 finished with value: 0.23702931346794215 and parameters: {'n_estimators': 859, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.23209432059977841, 'subsample': 0.8085518736614647, 'colsample_bytree': 0.9330872574113679, 'colsample_bylevel': 0.9245997670108763, 'gamma': 3.7879745520289374, 'reg_alpha': 0.45819897098110635, 'reg_lambda': 7.471294158829328}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:22:18,396] Trial 539 finished with value: 0.23305022553703791 and parameters: {'n_estimators': 813, 'max_depth': 10, 'min_child_weight': 2, 'learning_rate': 0.27268956246587805, 'subsample': 0.7796277224196771, 'colsample_bytree': 0.9216906755309301, 'colsample_bylevel': 0.8188846541338001, 'gamma': 3.5056659965321493, 'reg_alpha': 0.4870430188180166, 'reg_lambda': 5.256319471535313}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:23:19,821] Trial 540 finished with value: 0.23347123114173848 and parameters: {'n_estimators': 885, 'max_depth': 10, 'min_child_weight': 2, 'learning_rate': 0.2502484309243302, 'subsample': 0.7307442103851288, 'colsample_bytree': 0.9577813936124409, 'colsample_bylevel': 0.8509395853747052, 'gamma': 3.891117111746314, 'reg_alpha': 0.513859026071924, 'reg_lambda': 2.7935214192163786}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:24:15,959] Trial 541 finished with value: 0.23464570835227003 and parameters: {'n_estimators': 859, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.26918766624097135, 'subsample': 0.762511466115423, 'colsample_bytree': 0.9615751867583954, 'colsample_bylevel': 0.864492667947244, 'gamma': 3.6228614316359713, 'reg_alpha': 0.16829110656884494, 'reg_lambda': 4.26382352694199}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:25:24,241] Trial 542 finished with value: 0.23472793016726942 and parameters: {'n_estimators': 885, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.24980915725932645, 'subsample': 0.7432136407781368, 'colsample_bytree': 0.9391976829924452, 'colsample_bylevel': 0.8394768875814992, 'gamma': 3.467159322094738, 'reg_alpha': 0.48740876619910917, 'reg_lambda': 5.715803036265075}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:25:53,606] Trial 543 finished with value: 0.2765416757276598 and parameters: {'n_estimators': 844, 'max_depth': 4, 'min_child_weight': 3, 'learning_rate': 0.28205270448153186, 'subsample': 0.8001569210293351, 'colsample_bytree': 0.9147246713180869, 'colsample_bylevel': 0.9438756970376735, 'gamma': 3.7337891790908273, 'reg_alpha': 0.4253749511809913, 'reg_lambda': 3.7183296217030475}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:26:30,456] Trial 544 finished with value: 0.25962324997119623 and parameters: {'n_estimators': 867, 'max_depth': 6, 'min_child_weight': 3, 'learning_rate': 0.22946532761070748, 'subsample': 0.7764777489632503, 'colsample_bytree': 0.9502119383780594, 'colsample_bylevel': 0.8116616346120749, 'gamma': 3.631668344983785, 'reg_alpha': 0.5279747448391721, 'reg_lambda': 5.882300469648339}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:27:13,761] Trial 545 finished with value: 0.23807315568555526 and parameters: {'n_estimators': 886, 'max_depth': 7, 'min_child_weight': 2, 'learning_rate': 0.28397050221593295, 'subsample': 0.790005951451775, 'colsample_bytree': 0.9304859473698117, 'colsample_bylevel': 0.8249176235497623, 'gamma': 3.4601667688065603, 'reg_alpha': 0.4620387935658554, 'reg_lambda': 5.406619778137434}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:28:16,636] Trial 546 finished with value: 0.23398942879454068 and parameters: {'n_estimators': 900, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.2599964887077133, 'subsample': 0.7701499126836436, 'colsample_bytree': 0.9610260581526426, 'colsample_bylevel': 0.855729036766518, 'gamma': 3.563534491165518, 'reg_alpha': 0.511513598859072, 'reg_lambda': 7.111586330820717}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:29:29,070] Trial 547 finished with value: 0.23005643938984485 and parameters: {'n_estimators': 874, 'max_depth': 10, 'min_child_weight': 2, 'learning_rate': 0.23960662500082808, 'subsample': 0.6817746835207033, 'colsample_bytree': 0.9405970047284349, 'colsample_bylevel': 0.9303814036753396, 'gamma': 3.7163843984043026, 'reg_alpha': 0.5325050831973023, 'reg_lambda': 5.156488037979375}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:30:21,812] Trial 548 finished with value: 0.3747916262604847 and parameters: {'n_estimators': 850, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.023178633975741415, 'subsample': 0.8872764287783913, 'colsample_bytree': 0.8540324912769197, 'colsample_bylevel': 0.8400469501299711, 'gamma': 3.842639344146807, 'reg_alpha': 0.47782221901186395, 'reg_lambda': 4.9640266950696175}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:31:20,010] Trial 549 finished with value: 0.23539097354017854 and parameters: {'n_estimators': 872, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.21637439174349318, 'subsample': 0.7856880224131143, 'colsample_bytree': 0.9252397520836637, 'colsample_bylevel': 0.9129717741770035, 'gamma': 3.4796795848923368, 'reg_alpha': 0.4486563923515756, 'reg_lambda': 6.093707417782004}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:32:12,494] Trial 550 finished with value: 0.25579305974725275 and parameters: {'n_estimators': 831, 'max_depth': 10, 'min_child_weight': 2, 'learning_rate': 0.26716729139001416, 'subsample': 0.7495987166493293, 'colsample_bytree': 0.5011504545417914, 'colsample_bylevel': 0.8466178231700321, 'gamma': 4.099713321477463, 'reg_alpha': 0.4033322104760948, 'reg_lambda': 4.112349853641784}. Best is trial 346 with value: 0.2268659922189559.
[I 2024-09-20 07:33:18,601] Trial 551 finished with value: 0.23466398040219935 and parameters: {'n_estimators': 900, 'max_depth': 9, 'min_child_weight': 3, 'learning_rate': 0.28288173481446005, 'subsample': 0.8119525118046013, 'colsample_bytree': 0.9511863389338129, 'colsample_bylevel': 0.8267741563769196, 'gamma': 3.5825867895066934, 'reg_alpha': 0.49778141450330493, 'reg_lambda': 6.392996933566707}. Best is trial 346 with value: 0.2268659922189559.
